Company_ID,Year,Environmental_Score,Social_Score,Governance_Score,ESG_Score
C0436,2022,71.28,48.13,56.44,58.62
C0436,2023,68.58,82.72,83.82,78.37
C0436,2024,49.24,74.34,82.16,68.58
C0437,2015,42.98,66.00,87.60,65.53
C0437,2016,70.22,81.51,79.51,77.08
C0437,2017,78.18,60.96,72.98,70.71
C0437,2018,66.17,49.70,82.83,66.23
C0437,2019,51.34,54.24,43.78,49.79
C0437,2020,73.33,65.26,63.14,67.24
C0437,2021,44.01,66.57,89.46,66.68
C0437,2022,62.09,80.28,78.48,73.62
C0437,2023,48.17,79.57,88.10,71.95
C0437,2024,49.22,69.07,78.98,65.76
C0438,2015,50.11,79.04,83.74,70.97
C0438,2016,59.34,49.59,75.33,61.42
C0438,2017,42.56,42.50,78.03,54.36
C0438,2018,59.89,83.68,66.16,69.91
C0438,2019,65.59,43.78,86.21,65.19
C0438,2020,64.16,52.33,81.25,65.92
C0438,2021,59.14,74.77,82.19,72.03
C0438,2022,81.96,60.47,73.65,72.03
C0438,2023,47.27,83.82,55.23,62.10
C0438,2024,65.28,54.90,41.78,53.99
C0439,2015,43.10,40.59,86.78,56.83
C0439,2016,43.56,55.03,69.31,55.97
C0439,2017,68.69,68.90,54.91,64.17
C0439,2018,68.30,58.80,47.46,58.18
C0439,2019,83.90,66.74,81.48,77.37
C0439,2020,67.89,83.83,81.83,77.85
C0439,2021,87.99,85.62,80.73,84.78
C0439,2022,42.43,53.30,72.25,56.00
C0439,2023,44.90,63.11,58.30,55.44
C0439,2024,42.20,67.46,55.20,54.95
C0440,2015,49.26,87.46,40.43,59.05
C0440,2016,67.06,89.93,81.68,79.56
C0440,2017,72.28,51.77,44.37,56.14
C0440,2018,42.28,76.35,71.54,63.39
C0440,2019,87.30,58.90,65.20,70.47
C0440,2020,82.11,40.41,66.33,62.95
C0440,2021,54.83,40.46,86.34,60.54
C0440,2022,43.86,63.03,41.58,49.49
C0440,2023,48.49,64.42,78.67,63.86
C0440,2024,46.35,41.13,42.60,43.36
C0441,2015,46.16,74.35,41.91,54.14
C0441,2016,65.93,54.70,61.49,60.71
C0441,2017,52.29,67.99,43.15,54.48
C0441,2018,57.91,55.05,79.46,64.14
C0441,2019,89.48,48.36,66.48,68.10
C0441,2020,74.22,60.36,41.45,58.68
C0441,2021,87.45,51.61,42.03,60.36
C0441,2022,47.13,66.74,70.63,61.50
C0441,2023,59.11,49.94,80.31,63.12
C0441,2024,67.74,65.42,61.89,65.02
C0442,2015,43.84,47.87,67.73,53.15
C0442,2016,40.21,73.55,79.99,64.58
C0442,2017,73.52,77.70,70.53,73.91
C0442,2018,72.09,45.52,51.24,56.28
C0442,2019,60.54,63.39,70.65,64.86
C0442,2020,64.48,43.54,71.41,59.81
C0442,2021,60.77,69.91,76.71,69.13
C0442,2022,41.20,53.22,71.04,55.15
C0442,2023,56.77,66.38,88.46,70.54
C0442,2024,48.85,65.87,49.86,54.86
C0443,2015,44.92,86.22,87.55,72.90
C0443,2016,87.84,67.45,66.92,74.07
C0443,2017,69.97,69.15,73.60,70.91
C0443,2018,76.43,60.08,44.97,60.50
C0443,2019,55.77,87.45,59.03,67.42
C0443,2020,59.66,78.86,78.47,72.33
C0443,2021,51.85,54.27,75.35,60.49
C0443,2022,44.85,82.21,42.01,56.36
C0443,2023,48.95,61.62,67.33,59.30
C0443,2024,79.88,81.43,44.41,68.57
C0444,2015,73.88,81.14,89.79,81.60
C0444,2016,67.35,49.44,84.86,67.22
C0444,2017,63.75,75.06,41.05,59.96
C0444,2018,86.12,54.53,82.93,74.53
C0444,2019,43.64,54.87,85.97,61.49
C0444,2020,54.03,54.82,57.68,55.51
C0444,2021,57.50,76.28,75.98,69.92
C0444,2022,79.12,51.49,62.11,64.24
C0444,2023,89.63,40.05,72.76,67.48
C0444,2024,52.03,75.76,57.02,61.60
C0445,2015,83.72,48.56,56.13,62.80
C0445,2016,81.53,45.22,61.22,62.66
C0445,2017,51.23,51.88,47.28,50.13
C0445,2018,59.97,59.00,81.56,66.84
C0445,2019,60.48,63.80,57.43,60.57
C0445,2020,88.91,42.23,60.01,63.72
C0445,2021,49.04,88.53,84.70,74.09
C0445,2022,79.96,75.80,64.83,73.53
C0445,2023,56.71,56.16,67.21,60.03
C0445,2024,76.54,55.93,87.82,73.43
C0446,2015,61.00,62.43,84.34,69.25
C0446,2016,68.92,71.31,48.47,62.90
C0446,2017,81.63,47.32,63.66,64.20
C0446,2018,80.21,49.45,88.56,72.74
C0446,2019,83.32,82.97,58.62,74.97
C0446,2020,42.98,52.81,58.58,51.46
C0446,2021,74.60,59.01,49.75,61.12
C0446,2022,47.00,83.56,45.72,58.76
C0446,2023,60.79,73.16,77.02,70.32
C0446,2024,67.43,57.09,78.50,67.67
C0447,2015,60.14,74.18,88.45,74.26
C0447,2016,65.98,40.98,78.67,61.88
C0447,2017,89.83,76.78,52.17,72.93
C0447,2018,46.76,64.35,42.01,51.04
C0447,2019,73.77,80.66,89.27,81.23
C0447,2020,59.80,87.73,57.02,68.18
C0447,2021,46.65,86.29,55.60,62.85
C0447,2022,47.94,85.46,85.30,72.90
C0447,2023,87.46,65.61,69.25,74.11
C0447,2024,83.98,58.01,50.74,64.24
C0448,2015,85.35,63.25,84.45,77.69
C0448,2016,89.58,74.49,89.67,84.58
C0448,2017,50.42,84.20,44.33,59.65
C0448,2018,57.77,50.35,83.11,63.74
C0448,2019,73.46,85.91,59.53,72.97
C0448,2020,64.19,80.76,66.20,70.38
C0448,2021,60.92,88.94,85.74,78.53
C0448,2022,57.89,84.01,88.67,76.86
C0448,2023,69.69,54.00,53.11,58.93
C0448,2024,68.78,45.30,50.64,54.91
C0449,2015,48.07,45.61,44.03,45.90
C0449,2016,63.59,54.56,68.09,62.08
C0449,2017,67.67,70.71,40.68,59.69
C0449,2018,68.51,80.22,60.59,69.78
C0449,2019,50.51,84.96,43.67,59.71
C0449,2020,77.11,71.19,60.26,69.52
C0449,2021,41.26,40.28,42.00,41.18
C0449,2022,57.74,49.32,81.76,62.94
C0449,2023,79.01,44.99,50.49,58.16
C0449,2024,68.19,58.17,56.42,60.93
C0450,2015,53.06,65.07,83.50,67.21
C0450,2016,74.75,42.17,77.31,64.74
C0450,2017,68.37,57.42,50.95,58.92
C0450,2018,79.81,48.96,43.59,57.46
C0450,2019,76.75,72.35,75.78,74.96
C0450,2020,70.51,63.21,59.54,64.42
C0450,2021,64.41,64.77,78.30,69.16
C0450,2022,46.66,61.38,62.26,56.77
C0450,2023,53.07,87.80,57.30,66.06
C0450,2024,60.95,50.74,62.56,58.08
C0451,2015,69.96,65.83,77.43,71.08
C0451,2016,65.69,76.80,85.11,75.87
C0451,2017,54.41,67.84,42.49,54.91
C0451,2018,40.32,86.45,66.21,64.33
C0451,2019,64.81,58.90,41.64,55.12
C0451,2020,54.28,63.18,63.42,60.30
C0451,2021,76.73,44.43,84.26,68.47
C0451,2022,41.20,70.45,58.08,56.58
C0451,2023,69.24,54.41,86.62,70.09
C0451,2024,87.07,48.02,71.53,68.87
C0452,2015,48.72,67.23,86.71,67.55
C0452,2016,63.58,66.62,77.86,69.35
C0452,2017,44.57,43.79,45.17,44.51
C0452,2018,71.28,74.91,51.56,65.92
C0452,2019,67.53,71.19,59.71,66.14
C0452,2020,60.37,49.45,48.51,52.77
C0452,2021,66.07,63.47,64.75,64.76
C0452,2022,84.83,76.02,63.57,74.80
C0452,2023,49.81,66.47,87.81,68.03
C0452,2024,41.13,59.77,61.69,54.20
C0453,2015,83.08,56.12,79.28,72.83
C0453,2016,68.86,70.52,87.10,75.49
C0453,2017,84.53,86.96,83.85,85.11
C0453,2018,69.85,73.59,50.43,64.62
C0453,2019,80.51,43.74,64.80,63.02
C0453,2020,61.48,63.03,57.39,60.63
C0453,2021,77.49,84.54,59.99,74.01
C0453,2022,85.65,44.72,58.04,62.81
C0453,2023,68.61,89.44,81.32,79.79
C0453,2024,49.04,87.45,62.61,66.37
C0454,2015,53.44,43.91,66.18,54.51
C0454,2016,49.93,86.67,89.12,75.24
C0454,2017,52.34,58.16,43.00,51.17
C0454,2018,55.32,82.24,64.40,67.32
C0454,2019,67.76,60.92,78.70,69.13
C0454,2020,69.40,62.04,47.56,59.67
C0454,2021,61.32,71.71,70.58,67.87
C0454,2022,70.77,78.72,51.97,67.16
C0454,2023,44.08,41.69,83.37,56.38
C0454,2024,44.39,69.66,56.35,56.80
C0455,2015,48.59,49.34,56.45,51.46
C0455,2016,65.90,57.30,69.91,64.37
C0455,2017,50.70,57.40,49.18,52.43
C0455,2018,54.16,63.45,54.24,57.29
C0455,2019,60.02,56.71,60.83,59.18
C0455,2020,80.59,45.37,57.68,61.21
C0455,2021,40.69,47.28,66.24,51.41
C0455,2022,72.47,41.67,69.98,61.37
C0455,2023,73.44,63.51,68.33,68.43
C0455,2024,79.93,87.72,72.71,80.12
C0456,2015,86.64,45.78,55.39,62.60
C0456,2016,41.01,87.31,46.32,58.21
C0456,2017,47.69,76.67,78.04,67.47
C0456,2018,84.31,71.87,82.54,79.57
C0456,2019,62.93,72.26,52.85,62.68
C0456,2020,68.23,81.34,60.35,69.97
C0456,2021,73.15,45.35,64.93,61.14
C0456,2022,73.95,65.24,66.67,68.62
C0456,2023,86.59,74.85,72.97,78.14
C0456,2024,89.85,69.34,42.08,67.09
C0457,2015,76.01,81.64,76.07,77.91
C0457,2016,54.36,43.61,43.10,47.02
C0457,2017,83.99,74.54,63.41,73.98
C0457,2018,42.46,66.70,81.38,63.52
C0457,2019,51.55,58.96,62.56,57.69
C0457,2020,84.87,57.01,47.45,63.11
C0457,2021,52.81,71.04,89.25,71.03
C0457,2022,51.03,84.55,84.46,73.35
C0457,2023,46.91,64.81,78.57,63.43
C0457,2024,82.96,81.24,60.58,74.92
C0458,2015,65.00,60.11,49.19,58.10
C0458,2016,73.74,45.12,87.07,68.64
C0458,2017,51.95,43.08,66.62,53.88
C0458,2018,77.90,42.57,82.62,67.70
C0458,2019,78.00,59.01,57.10,64.70
C0458,2020,55.63,56.86,56.76,56.42
C0458,2021,60.53,75.90,89.28,75.24
C0458,2022,50.48,77.14,66.09,64.57
C0458,2023,88.83,42.54,47.03,59.47
C0458,2024,72.28,51.06,50.98,58.11
C0459,2015,86.73,53.71,64.10,68.18
C0459,2016,55.17,67.38,42.12,54.89
C0459,2017,79.09,47.23,63.13,63.15
C0459,2018,78.29,46.70,60.95,61.98
C0459,2019,74.58,87.19,78.97,80.25
C0459,2020,88.28,80.21,57.75,75.41
C0459,2021,59.68,49.03,89.13,65.95
C0459,2022,46.54,60.33,49.04,51.97
C0459,2023,73.59,57.78,69.55,66.97
C0459,2024,76.47,79.55,44.48,66.83
C0460,2015,68.75,65.51,76.69,70.32
C0460,2016,50.34,46.39,89.74,62.16
C0460,2017,65.22,76.95,80.96,74.38
C0460,2018,55.61,59.84,67.79,61.08
C0460,2019,61.37,53.15,64.24,59.59
C0460,2020,72.26,58.77,81.75,70.93
C0460,2021,77.26,64.89,86.80,76.32
C0460,2022,51.61,57.16,89.46,66.08
C0460,2023,60.27,52.10,59.83,57.40
C0460,2024,53.46,59.93,89.55,67.64
C0461,2015,49.93,40.96,47.80,46.23
C0461,2016,79.17,78.62,52.68,70.16
C0461,2017,85.46,48.55,44.45,59.49
C0461,2018,58.51,42.20,53.59,51.43
C0461,2019,77.56,72.68,78.40,76.22
C0461,2020,84.85,78.70,82.65,82.06
C0461,2021,82.31,80.69,78.94,80.65
C0461,2022,49.14,64.68,71.55,61.79
C0461,2023,87.81,50.27,65.70,67.93
C0461,2024,58.83,76.86,75.44,70.38
C0462,2015,56.96,74.99,59.54,63.83
C0462,2016,43.12,52.31,82.07,59.17
C0462,2017,64.31,85.17,73.86,74.45
C0462,2018,45.45,45.22,74.89,55.19
C0462,2019,52.43,89.13,66.80,69.45
C0462,2020,55.85,83.01,84.26,74.37
C0462,2021,80.44,74.39,52.60,69.15
C0462,2022,83.77,86.94,59.06,76.59
C0462,2023,55.12,76.12,78.88,70.04
C0462,2024,82.93,49.52,64.64,65.70
C0463,2015,82.86,62.11,84.46,76.48
C0463,2016,78.23,43.58,57.32,59.71
C0463,2017,47.33,59.48,58.47,55.09
C0463,2018,74.52,77.08,84.44,78.68
C0463,2019,87.25,59.32,63.22,69.93
C0463,2020,74.13,56.51,65.81,65.48
C0463,2021,56.58,69.77,56.64,61.00
C0463,2022,65.03,83.61,53.83,67.49
C0463,2023,72.29,42.38,72.80,62.49
C0463,2024,65.53,59.27,45.99,56.93
C0464,2015,46.00,47.91,83.96,59.29
C0464,2016,55.60,74.77,78.96,69.78
C0464,2017,80.12,45.29,49.54,58.31
C0464,2018,83.07,73.24,74.70,77.00
C0464,2019,46.87,54.31,70.13,57.10
C0464,2020,87.62,49.95,49.23,62.26
C0464,2021,56.44,86.82,53.66,65.64
C0464,2022,73.12,40.93,60.45,58.16
C0464,2023,77.59,61.89,74.96,71.48
C0464,2024,80.60,41.08,71.94,64.54
C0465,2015,87.29,64.18,66.61,72.69
C0465,2016,55.65,65.05,78.42,66.37
C0465,2017,82.93,56.08,77.90,72.30
C0465,2018,46.58,46.61,70.89,54.70
C0465,2019,75.25,58.82,79.35,71.14
C0465,2020,77.10,73.61,56.71,69.14
C0465,2021,73.89,79.12,84.06,79.02
C0465,2022,52.62,66.54,70.75,63.30
C0465,2023,83.65,69.49,81.12,78.09
C0465,2024,48.44,50.03,67.31,55.26
C0466,2015,42.68,54.37,50.92,49.32
C0466,2016,75.87,48.09,67.12,63.70
C0466,2017,63.77,52.46,58.56,58.26
C0466,2018,82.45,51.24,74.87,69.52
C0466,2019,59.17,65.97,63.79,62.98
C0466,2020,48.41,68.13,81.81,66.12
C0466,2021,81.82,87.25,73.90,80.99
C0466,2022,67.45,49.78,74.23,63.82
C0466,2023,49.46,72.08,50.86,57.47
C0466,2024,76.02,80.86,89.21,82.03
C0467,2015,65.56,68.01,82.08,71.88
C0467,2016,70.22,52.75,79.45,67.47
C0467,2017,63.04,53.13,56.51,57.56
C0467,2018,81.44,41.96,66.78,63.39
C0467,2019,81.48,55.27,46.86,61.20
C0467,2020,75.47,77.23,66.92,73.21
C0467,2021,45.27,42.38,47.29,44.98
C0467,2022,81.94,50.96,67.65,66.85
C0467,2023,73.55,75.31,72.44,73.77
C0467,2024,74.85,79.13,59.51,71.16
C0468,2015,58.15,62.77,64.93,61.95
C0468,2016,83.96,74.90,83.78,80.88
C0468,2017,76.27,59.40,45.43,60.36
C0468,2018,45.63,48.00,79.59,57.74
C0468,2019,60.39,59.91,48.54,56.28
C0468,2020,84.32,69.00,41.84,65.05
C0468,2021,42.36,87.40,49.28,59.68
C0468,2022,88.07,43.44,78.25,69.92
C0468,2023,73.96,65.37,60.26,66.53
C0468,2024,71.57,56.45,83.63,70.55
C0469,2015,53.53,65.42,66.24,61.73
C0469,2016,52.44,41.20,41.11,44.92
C0469,2017,87.10,55.65,75.84,72.86
C0469,2018,54.91,80.99,45.51,60.47
C0469,2019,78.78,67.70,79.47,75.31
C0469,2020,59.66,62.53,48.41,56.86
C0469,2021,46.96,54.28,57.27,52.84
C0469,2022,40.54,54.90,78.06,57.83
C0469,2023,67.21,59.16,87.71,71.36
C0469,2024,88.79,81.78,58.57,76.38
C0470,2015,58.46,88.36,81.47,76.10
C0470,2016,57.86,61.93,49.54,56.44
C0470,2017,57.20,59.67,80.36,65.74
C0470,2018,66.03,82.33,72.87,73.74
C0470,2019,62.03,61.35,49.64,57.67
C0470,2020,84.00,67.60,55.13,68.91
C0470,2021,65.28,51.55,46.59,54.47
C0470,2022,65.39,77.18,59.15,67.24
C0470,2023,46.92,66.60,50.18,54.57
C0470,2024,89.14,80.45,72.20,80.60
C0471,2015,52.50,79.04,89.73,73.75
C0471,2016,43.67,50.75,40.60,45.01
C0471,2017,73.16,75.78,67.05,72.00
C0471,2018,69.77,80.00,68.68,72.82
C0471,2019,60.76,57.31,85.71,67.92
C0471,2020,61.11,48.63,65.30,58.35
C0471,2021,79.25,40.13,67.19,62.19
C0471,2022,49.79,62.55,63.58,58.64
C0471,2023,81.01,57.62,53.45,64.03
C0471,2024,72.44,67.75,42.80,60.99
C0472,2015,60.95,49.40,60.43,56.93
C0472,2016,62.90,82.98,42.63,62.84
C0472,2017,52.83,52.89,67.52,57.75
C0472,2018,77.61,51.32,55.36,61.43
C0472,2019,65.64,64.04,66.68,65.45
C0472,2020,56.04,64.94,46.71,55.90
C0472,2021,69.80,50.75,86.63,69.06
C0472,2022,89.79,53.59,84.73,76.04
C0472,2023,61.76,48.49,49.50,53.25
C0472,2024,86.03,75.92,57.17,73.04
C0473,2015,57.25,78.50,70.67,68.81
C0473,2016,42.74,63.12,44.78,50.21
C0473,2017,50.21,75.70,57.73,61.21
C0473,2018,60.93,76.80,52.56,63.43
C0473,2019,50.98,46.91,85.78,61.22
C0473,2020,40.01,88.31,82.63,70.32
C0473,2021,85.75,81.05,68.99,78.60
C0473,2022,82.19,50.22,66.02,66.15
C0473,2023,77.11,49.31,86.54,70.99
C0473,2024,48.39,46.28,86.62,60.43
C0474,2015,46.02,46.92,88.47,60.47
C0474,2016,43.38,77.41,46.27,55.69
C0474,2017,76.20,63.48,48.03,62.57
C0474,2018,86.44,79.15,73.84,79.81
C0474,2019,61.53,77.31,67.07,68.64
C0474,2020,45.96,70.23,40.92,52.37
C0474,2021,65.62,74.32,43.10,61.01
C0474,2022,57.44,40.92,84.40,60.92
C0474,2023,58.74,55.59,83.44,65.92
C0474,2024,71.07,71.89,57.86,66.94
C0475,2015,75.94,40.47,84.55,66.99
C0475,2016,45.53,41.65,69.68,52.29
C0475,2017,41.78,82.59,80.30,68.22
C0475,2018,89.72,74.20,61.37,75.10
C0475,2019,51.64,53.27,45.67,50.19
C0475,2020,42.69,74.40,61.69,59.59
C0475,2021,49.49,79.62,62.86,63.99
C0475,2022,41.95,55.34,67.55,54.94
C0475,2023,59.59,41.80,45.28,48.89
C0475,2024,80.12,86.64,89.57,85.44
C0476,2015,57.06,57.26,52.21,55.51
C0476,2016,62.21,45.32,49.93,52.49
C0476,2017,73.78,64.59,66.34,68.24
C0476,2018,65.44,78.42,66.86,70.24
C0476,2019,83.07,51.08,61.99,65.38
C0476,2020,83.30,53.47,78.59,71.79
C0476,2021,40.50,52.14,65.83,52.82
C0476,2022,78.90,89.58,70.48,79.66
C0476,2023,63.04,49.87,76.19,63.03
C0476,2024,89.44,68.78,41.25,66.49
C0477,2015,64.16,86.26,68.53,72.99
C0477,2016,89.34,47.34,84.21,73.63
C0477,2017,77.73,88.54,40.87,69.05
C0477,2018,52.43,87.37,60.26,66.69
C0477,2019,66.92,84.23,86.31,79.15
C0477,2020,89.61,50.73,57.66,66.00
C0477,2021,82.88,71.70,62.94,72.51
C0477,2022,44.87,78.04,89.08,70.66
C0477,2023,75.32,89.30,49.97,71.53
C0477,2024,57.28,49.02,43.26,49.85
C0478,2015,40.35,78.30,82.97,67.21
C0478,2016,60.17,56.94,83.42,66.85
C0478,2017,51.74,48.78,63.60,54.71
C0478,2018,80.94,61.07,65.71,69.24
C0478,2019,56.87,79.69,81.79,72.78
C0478,2020,81.38,63.24,76.93,73.85
C0478,2021,40.03,66.88,53.26,53.39
C0478,2022,55.39,89.76,40.84,62.00
C0478,2023,52.06,59.96,63.99,58.67
C0478,2024,51.68,70.77,82.95,68.46
C0479,2015,43.41,58.26,84.79,62.15
C0479,2016,49.36,59.64,87.81,65.60
C0479,2017,67.78,74.78,83.98,75.51
C0479,2018,54.57,86.89,69.00,70.15
C0479,2019,60.87,67.12,62.23,63.41
C0479,2020,58.84,78.42,78.74,72.00
C0479,2021,83.80,44.46,76.99,68.42
C0479,2022,85.26,50.56,66.91,67.58
C0479,2023,64.65,65.11,44.37,58.04
C0479,2024,56.51,41.00,86.30,61.27
C0480,2015,45.34,52.64,62.78,53.59
C0480,2016,87.67,65.87,58.17,70.57
C0480,2017,43.01,40.75,71.48,51.75
C0480,2018,54.88,53.23,73.69,60.60
C0480,2019,54.90,65.70,50.53,57.05
C0480,2020,56.02,68.66,81.85,68.84
C0480,2021,48.21,86.29,54.50,63.00
C0480,2022,79.16,72.27,49.33,66.92
C0480,2023,46.12,60.74,60.32,55.73
C0480,2024,71.75,86.52,76.53,78.26
C0481,2015,46.19,79.24,88.27,71.24
C0481,2016,43.53,50.00,80.46,58.00
C0481,2017,85.47,46.54,87.02,73.01
C0481,2018,49.51,73.79,47.03,56.78
C0481,2019,81.06,67.99,43.56,64.21
C0481,2020,67.23,79.48,67.89,71.53
C0481,2021,43.89,76.94,54.51,58.45
C0481,2022,87.77,71.26,81.40,80.15
C0481,2023,52.35,89.32,73.60,71.76
C0481,2024,82.98,66.68,88.54,79.40
C0482,2015,48.44,45.66,52.74,48.95
C0482,2016,82.70,81.41,64.29,76.13
C0482,2017,40.66,52.59,65.06,52.77
C0482,2018,65.59,78.87,51.96,65.47
C0482,2019,78.47,87.86,69.50,78.61
C0482,2020,86.74,74.84,62.16,74.58
C0482,2021,85.46,69.80,62.34,72.53
C0482,2022,80.98,63.02,58.14,67.38
C0482,2023,84.41,58.22,40.85,61.16
C0482,2024,49.96,57.65,66.10,57.91
C0483,2015,54.21,71.82,56.76,60.93
C0483,2016,54.45,77.56,40.07,57.36
C0483,2017,58.85,73.93,55.40,62.73
C0483,2018,59.67,49.92,53.93,54.51
C0483,2019,67.23,64.70,59.67,63.87
C0483,2020,47.99,79.58,46.59,58.06
C0483,2021,74.56,63.79,65.38,67.91
C0483,2022,48.38,66.83,74.62,63.28
C0483,2023,55.52,78.56,71.51,68.53
C0483,2024,65.17,73.06,80.19,72.81
C0484,2015,79.82,60.47,62.60,67.63
C0484,2016,76.97,84.77,65.95,75.90
C0484,2017,72.28,48.13,80.52,66.98
C0484,2018,47.79,89.78,61.39,66.32
C0484,2019,67.35,45.94,75.08,62.79
C0484,2020,44.37,40.75,61.73,48.95
C0484,2021,58.87,84.50,60.89,68.09
C0484,2022,60.68,52.25,78.01,63.64
C0484,2023,41.99,76.48,48.74,55.74
C0484,2024,53.70,80.55,56.93,63.73
C0485,2015,87.78,82.95,51.21,73.98
C0485,2016,87.68,89.58,57.96,78.41
C0485,2017,57.62,54.70,51.52,54.61
C0485,2018,42.16,75.51,68.97,62.21
C0485,2019,48.95,45.77,79.91,58.21
C0485,2020,59.61,60.34,79.33,66.43
C0485,2021,87.39,82.40,58.23,76.00
C0485,2022,47.06,58.38,89.44,64.96
C0485,2023,78.18,69.55,69.69,72.47
C0485,2024,45.43,65.19,59.97,56.86
C0486,2015,89.06,72.30,81.78,81.05
C0486,2016,59.08,88.64,76.49,74.74
C0486,2017,78.76,42.79,77.46,66.34
C0486,2018,57.13,68.70,49.81,58.54
C0486,2019,71.38,83.15,63.42,72.65
C0486,2020,49.60,64.07,83.09,65.59
C0486,2021,47.30,43.93,65.20,52.14
C0486,2022,86.90,68.03,74.17,76.37
C0486,2023,85.88,56.60,69.40,70.63
C0486,2024,84.37,47.75,82.12,71.41
C0487,2015,71.27,82.45,54.23,69.32
C0487,2016,80.41,66.08,68.77,71.76
C0487,2017,43.45,86.66,46.16,58.76
C0487,2018,56.74,80.30,74.51,70.52
C0487,2019,55.69,74.65,76.60,68.98
C0487,2020,71.78,40.25,42.14,51.39
C0487,2021,57.80,61.39,73.79,64.33
C0487,2022,47.43,49.87,60.73,52.68
C0487,2023,69.82,85.54,46.20,67.19
C0487,2024,80.72,48.73,61.00,63.48
C0488,2015,59.11,54.30,49.71,54.37
C0488,2016,46.61,65.84,60.78,57.74
C0488,2017,49.83,53.17,59.22,54.07
C0488,2018,51.87,50.49,76.92,59.76
C0488,2019,54.99,69.95,78.71,67.89
C0488,2020,72.14,44.45,70.35,62.31
C0488,2021,70.05,42.91,41.13,51.36
C0488,2022,74.80,58.61,86.55,73.32
C0488,2023,58.13,76.03,74.31,69.49
C0488,2024,81.20,67.74,41.71,63.55
C0489,2015,50.20,61.14,80.94,64.10
C0489,2016,63.45,68.29,50.01,60.58
C0489,2017,80.05,58.27,68.96,69.09
C0489,2018,49.01,86.81,63.33,66.38
C0489,2019,45.49,42.75,60.99,49.74
C0489,2020,84.18,73.67,84.49,80.78
C0489,2021,57.15,84.56,61.87,67.86
C0489,2022,74.19,80.19,43.77,66.05
C0489,2023,41.27,49.20,87.33,59.27
C0489,2024,74.50,54.80,86.03,71.78
C0490,2015,55.81,75.85,74.22,68.63
C0490,2016,42.79,44.21,63.39,50.13
C0490,2017,70.49,80.59,44.64,65.24
C0490,2018,52.04,75.95,79.54,69.17
C0490,2019,59.34,76.48,43.77,59.86
C0490,2020,44.03,45.01,43.43,44.16
C0490,2021,47.36,75.89,66.87,63.37
C0490,2022,54.90,73.99,48.01,58.97
C0490,2023,44.49,81.55,40.39,55.47
C0490,2024,85.54,42.08,61.16,62.93
C0491,2015,40.30,41.16,46.86,42.77
C0491,2016,64.19,58.65,48.03,56.96
C0491,2017,46.16,47.44,43.85,45.82
C0491,2018,55.38,67.92,50.25,57.85
C0491,2019,86.30,85.87,75.77,82.65
C0491,2020,48.08,59.57,80.45,62.70
C0491,2021,88.29,82.25,62.63,77.72
C0491,2022,50.29,40.01,65.33,51.88
C0491,2023,77.08,48.43,41.63,55.71
C0491,2024,67.33,41.52,43.47,50.77
C0492,2015,84.22,56.41,52.88,64.50
C0492,2016,67.70,85.41,67.19,73.43
C0492,2017,66.73,44.85,76.98,62.85
C0492,2018,49.77,70.32,70.25,63.45
C0492,2019,48.31,62.57,59.61,56.83
C0492,2020,85.82,86.92,45.92,72.89
C0492,2021,56.39,46.13,79.04,60.52
C0492,2022,58.60,50.60,58.19,55.80
C0492,2023,77.99,41.48,76.80,65.42
C0492,2024,56.94,61.70,65.65,61.43
C0493,2015,87.60,53.89,76.93,72.81
C0493,2016,76.90,83.50,85.36,81.92
C0493,2017,69.87,70.25,86.05,75.39
C0493,2018,84.04,70.70,66.76,73.83
C0493,2019,42.48,66.60,65.58,58.22
C0493,2020,52.85,44.59,53.28,50.24
C0493,2021,63.25,62.25,86.79,70.76
C0493,2022,51.35,89.98,62.90,68.07
C0493,2023,77.20,81.76,46.38,68.45
C0493,2024,85.96,84.67,61.64,77.42
C0494,2015,61.19,81.16,46.35,62.90
C0494,2016,57.11,45.15,65.13,55.80
C0494,2017,88.08,51.37,68.06,69.17
C0494,2018,62.24,40.16,56.89,53.10
C0494,2019,64.45,55.18,43.58,54.40
C0494,2020,57.58,45.43,87.18,63.40
C0494,2021,85.48,63.64,78.67,75.93
C0494,2022,68.45,73.86,81.94,74.75
C0494,2023,78.11,83.73,58.34,73.39
C0494,2024,80.59,77.46,78.04,78.70
C0495,2015,57.09,86.93,64.27,69.43
C0495,2016,61.68,42.69,50.05,51.48
C0495,2017,82.42,40.61,46.22,56.42
C0495,2018,58.16,73.07,57.25,62.83
C0495,2019,79.70,54.47,46.88,60.35
C0495,2020,87.05,52.68,89.91,76.55
C0495,2021,71.16,56.54,42.46,56.72
C0495,2022,77.08,53.49,62.06,64.21
C0495,2023,80.25,65.57,62.60,69.48
C0495,2024,82.25,62.01,55.03,66.43
C0496,2015,59.75,65.62,68.57,64.65
C0496,2016,42.56,73.64,47.50,54.57
C0496,2017,60.09,59.36,79.20,66.22
C0496,2018,73.69,52.57,56.62,60.96
C0496,2019,62.52,48.31,69.57,60.13
C0496,2020,77.45,57.47,75.78,70.23
C0496,2021,57.85,77.09,84.45,73.13
C0496,2022,71.74,77.84,81.79,77.12
C0496,2023,49.32,73.35,70.42,64.36
C0496,2024,77.47,51.70,59.42,62.86
C0497,2015,67.28,69.40,65.16,67.28
C0497,2016,50.20,68.53,78.44,65.72
C0497,2017,54.60,64.21,83.88,67.56
C0497,2018,77.43,67.50,45.19,63.37
